"","day","month","year","plot","subplot","focal","fruit","BEMA","CHFU","CHMI","CETE","HOMA","LEMA","PAIN","PLCO","POMA","POMO","PUPA","SASO","SCLA","SPRU","MESU","MEEL","SOAS","SUSP","seed","comments","observers"
"7376",19,9,2018,6,"E4","SASO",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"0","0"
"7377",19,9,2018,6,"F3","SASO",25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50,"0","0"
"7378",19,9,2018,6,"F2","SASO",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,"0","0"
"7379",19,9,2018,6,"D2","SASO",35,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,70,"0","0"
"7380",19,9,2018,6,"F1","SASO",35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,70,"0","0"
"7381",19,9,2018,7,"A3","SASO",10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,"0","0"
"7382",19,9,2018,7,"A4","SASO",10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,"0","0"
"7383",19,9,2018,7,"B1","SASO",10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20,"0","0"
"7384",19,9,2018,7,"B2","SASO",10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,"0","0"
"7385",19,9,2018,7,"B3","SASO",10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,"0","0"
"7386",19,9,2018,7,"D3","SASO",10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,"0","0"
"7387",19,9,2018,7,"E3","SASO",10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,"0","0"
"7388",19,9,2018,7,"E4","SASO",10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,"0","0"
"7389",19,9,2018,7,"E5","SASO",10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,"0","0"
"7390",19,9,2018,7,"F1","SASO",10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,"0","0"
"7391",19,9,2018,7,"F2","SASO",10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20,"0","0"
"7392",19,9,2018,7,"F3","SASO",10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,"0","0"
"7393",19,9,2018,7,"F4","SASO",10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,"0","0"
"7394",19,9,2018,7,"F5","SASO",10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,"0","0"
"7395",19,9,2018,7,"D1","SASO",15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,30,"0","0"
"7396",19,9,2018,7,"E1","SASO",15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,30,"0","0"
"7397",19,9,2018,7,"E2","SASO",15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,30,"0","0"
"7398",19,9,2018,7,"E6","SASO",15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30,"0","0"
"7399",19,9,2018,7,"F6","SASO",15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30,"0","0"
"7400",19,9,2018,7,"A2","SASO",20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,40,"0","0"
"7401",19,9,2018,7,"D2","SASO",20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,40,"0","0"
"7402",19,9,2018,7,"A1","SASO",30,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,60,"0","0"
"7501",4,3,2019,1,"A1","CHFU",1,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7502",4,3,2019,1,"A2","CHFU",1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7503",4,3,2019,1,"A3","CHFU",2,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7504",4,3,2019,1,"A5","CHFU",2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7505",4,3,2019,1,"B1","CHFU",2,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7506",4,3,2019,1,"B2","CHFU",2,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7507",4,3,2019,1,"B3","CHFU",5,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7508",4,3,2019,1,"B4","CHFU",7,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7509",4,3,2019,1,"B5","CHFU",1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7510",4,3,2019,1,"C1","CHFU",1,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7511",4,3,2019,1,"C2","CHFU",1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7512",4,3,2019,1,"C3","CHFU",3,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7513",4,3,2019,1,"C4","CHFU",1,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7514",4,3,2019,1,"C5","CHFU",2,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7515",4,3,2019,1,"C6","CHFU",2,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7516",4,3,2019,1,"D1","CHFU",3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7517",4,3,2019,1,"D2","CHFU",3,0,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7518",4,3,2019,1,"D3","CHFU",3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7519",4,3,2019,1,"D4","CHFU",1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7520",4,3,2019,1,"D5","CHFU",2,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7521",4,3,2019,1,"D6","CHFU",2,0,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7522",4,3,2019,1,"E1","CHFU",2,0,2,0,0,15,2,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7523",4,3,2019,1,"E2","CHFU",1,0,1,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7524",4,3,2019,1,"E3","CHFU",2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7525",4,3,2019,1,"E4","CHFU",1,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7526",4,3,2019,1,"E5","CHFU",9,0,2,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7527",4,3,2019,1,"E6","CHFU",3,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7528",4,3,2019,1,"F1","CHFU",1,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7529",4,3,2019,1,"F2","CHFU",1,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7530",4,3,2019,1,"F3","CHFU",1,0,1,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7531",4,3,2019,1,"F4","CHFU",2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,304,"0","0"
"7532",4,3,2019,1,"F5","CHFU",2,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7533",4,3,2019,1,"F6","CHFU",5,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,1,0,0,1000,"0","0"
"7534",4,3,2019,2,"A1","CHFU",1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7535",4,3,2019,2,"A2","CHFU",5,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7536",4,3,2019,2,"A3","CHFU",2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7537",4,3,2019,2,"A4","CHFU",4,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7538",4,3,2019,2,"A5","CHFU",5,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7539",4,3,2019,2,"A6","CHFU",3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,684,"0","0"
"7540",4,3,2019,2,"B1","CHFU",2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,304,"0","0"
"7541",4,3,2019,2,"B2","CHFU",2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7542",4,3,2019,2,"B3","CHFU",5,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1000,"0","0"
"7543",4,3,2019,2,"B4","CHFU",1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,76,"0","0"
"7544",4,3,2019,2,"C1","CHFU",6,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1000,"0","0"
"7545",4,3,2019,2,"C2","CHFU",2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7546",4,3,2019,2,"C3","CHFU",3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7547",4,3,2019,2,"C4","CHFU",2,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7548",4,3,2019,2,"D1","CHFU",3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7549",4,3,2019,2,"D2","CHFU",2,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7550",4,3,2019,2,"D3","CHFU",2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7551",4,3,2019,2,"D4","CHFU",4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7552",4,3,2019,2,"E1","CHFU",1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,76,"0","0"
"7553",4,3,2019,2,"E2","CHFU",3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,684,"0","0"
"7554",4,3,2019,2,"E3","CHFU",2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,304,"0","0"
"7555",4,3,2019,2,"E4","CHFU",3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,684,"0","0"
"7556",4,3,2019,2,"E6","CHFU",2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7557",4,3,2019,2,"F1","CHFU",1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,76,"0","0"
"7558",4,3,2019,2,"F2","CHFU",2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,304,"0","0"
"7559",4,3,2019,2,"F3","CHFU",2,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7560",4,3,2019,2,"F4","CHFU",5,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7561",4,3,2019,2,"F5","CHFU",4,0,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7562",4,3,2019,2,"F6","CHFU",1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7563",4,3,2019,3,"A1","CHFU",4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7564",4,3,2019,3,"A2","CHFU",6,0,4,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7565",4,3,2019,3,"A3","CHFU",7,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7566",4,3,2019,3,"A4","CHFU",2,0,2,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7567",4,3,2019,3,"A6","CHFU",1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7568",4,3,2019,3,"B1","CHFU",2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7569",4,3,2019,3,"B2","CHFU",2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7570",4,3,2019,3,"B3","CHFU",1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7571",4,3,2019,3,"B4","CHFU",1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7572",4,3,2019,3,"B5","CHFU",1,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7573",4,3,2019,3,"B6","CHFU",2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7574",4,3,2019,3,"C3","CHFU",1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7575",4,3,2019,3,"C4","CHFU",1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7576",4,3,2019,3,"C5","CHFU",2,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7577",4,3,2019,3,"C6","CHFU",2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7578",4,3,2019,3,"D2","CHFU",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7579",4,3,2019,3,"D4","CHFU",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7580",4,3,2019,3,"D5","CHFU",1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7581",4,3,2019,3,"E1","CHFU",1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7582",4,3,2019,3,"E2","CHFU",1,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7583",4,3,2019,3,"E3","CHFU",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7584",4,3,2019,3,"E4","CHFU",1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7585",4,3,2019,3,"F1","CHFU",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7586",4,3,2019,3,"F2","CHFU",2,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7587",4,3,2019,3,"F4","CHFU",4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7588",4,3,2019,3,"F5","CHFU",2,0,2,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7589",4,3,2019,3,"F6","CHFU",1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,76,"0","0"
"7590",4,3,2019,9,"A1","CHFU",2,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,304,"0","0"
"7591",4,3,2019,9,"A2","CHFU",5,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,"0","0"
"7592",4,3,2019,9,"A3","CHFU",2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,304,"0","0"
"7593",4,3,2019,9,"A4","CHFU",2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,304,"0","0"
"7594",4,3,2019,9,"A5","CHFU",2,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,3,4,0,304,"0","0"
"7595",4,3,2019,9,"A6","CHFU",4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,2,3,0,1000,"0","0"
"7596",4,3,2019,9,"B1","CHFU",2,0,10,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7597",4,3,2019,9,"B2","CHFU",2,0,5,0,0,10,2,0,0,0,0,0,0,0,0,0,0,1,0,304,"0","0"
"7598",4,3,2019,9,"B3","CHFU",2,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,304,"0","0"
"7599",4,3,2019,9,"B4","CHFU",1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,4,0,76,"0","0"
"7600",4,3,2019,9,"B5","CHFU",3,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,1,0,684,"0","0"
"7601",4,3,2019,9,"B6","CHFU",2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,3,0,304,"0","0"
"7602",4,3,2019,9,"C1","CHFU",1,0,10,0,0,20,0,0,3,0,0,0,0,0,0,0,0,1,0,76,"0","0"
"7603",4,3,2019,9,"C2","CHFU",2,0,15,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7604",4,3,2019,9,"C3","CHFU",2,0,10,0,0,20,1,0,0,0,0,0,0,0,0,0,2,0,0,304,"0","0"
"7605",4,3,2019,9,"C4","CHFU",2,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,304,"0","0"
"7606",4,3,2019,9,"C5","CHFU",3,0,10,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7607",4,3,2019,9,"C6","CHFU",1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,5,0,76,"0","0"
"7608",4,3,2019,9,"D1","CHFU",4,0,8,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7609",4,3,2019,9,"D2","CHFU",2,0,5,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7610",4,3,2019,9,"D3","CHFU",3,0,10,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7611",4,3,2019,9,"D4","CHFU",4,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,"0","0"
"7612",4,3,2019,9,"D5","CHFU",3,0,10,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7613",4,3,2019,9,"D6","CHFU",2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,304,"0","0"
"7614",4,3,2019,9,"E1","CHFU",2,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,304,"0","0"
"7615",4,3,2019,9,"E2","CHFU",2,0,2,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7616",4,3,2019,9,"E3","CHFU",3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7617",4,3,2019,9,"E4","CHFU",3,0,10,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7618",4,3,2019,9,"E5","CHFU",2,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7619",4,3,2019,9,"E6","CHFU",4,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,1000,"0","0"
"7620",4,3,2019,9,"F1","CHFU",2,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7621",4,3,2019,9,"F2","CHFU",3,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,3,684,"0","0"
"7622",4,3,2019,9,"F3","CHFU",2,0,2,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,304,"0","0"
"7623",4,3,2019,9,"F4","CHFU",4,0,2,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,1000,"0","0"
"7624",4,3,2019,9,"F5","CHFU",3,0,5,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7625",4,3,2019,9,"F6","CHFU",6,0,5,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,"0","0"
"7626",11,3,2019,4,"A1","CHFU",2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7627",11,3,2019,4,"A2","CHFU",5,0,6,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1000,"0","0"
"7628",11,3,2019,4,"A3","CHFU",2,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7629",11,3,2019,4,"A4","CHFU",10,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7630",11,3,2019,4,"A5","CHFU",5,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7631",11,3,2019,4,"A6","CHFU",3,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7632",11,3,2019,4,"B1","CHFU",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"7633",11,3,2019,4,"B2","CHFU",7,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7634",11,3,2019,4,"B3","CHFU",9,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,1,0,0,1000,"0","0"
"7635",11,3,2019,4,"B4","CHFU",1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,76,"0","0"
"7636",11,3,2019,4,"B5","CHFU",7,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7637",11,3,2019,4,"B6","CHFU",5,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7638",11,3,2019,4,"C1","CHFU",7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7639",11,3,2019,4,"C2","CHFU",5,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7640",11,3,2019,4,"C3","CHFU",12,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7641",11,3,2019,4,"C4","CHFU",10,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7642",11,3,2019,4,"C5","CHFU",2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7643",11,3,2019,4,"C6","CHFU",3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7644",11,3,2019,4,"D1","CHFU",6,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,1,0,0,1000,"0","0"
"7645",11,3,2019,4,"D2","CHFU",2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,304,"0","0"
"7646",11,3,2019,4,"D3","CHFU",3,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7647",11,3,2019,4,"D4","CHFU",2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7648",11,3,2019,4,"D5","CHFU",2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7649",11,3,2019,4,"D6","CHFU",5,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7650",11,3,2019,4,"E1","CHFU",5,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7651",11,3,2019,4,"E2","CHFU",7,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7652",11,3,2019,4,"E3","CHFU",4,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7653",11,3,2019,4,"E4","CHFU",2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7654",11,3,2019,4,"E5","CHFU",9,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7655",11,3,2019,4,"E6","CHFU",6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7656",11,3,2019,4,"F1","CHFU",5,0,3,0,0,10,0,0,3,0,0,0,0,0,0,0,1,0,0,1000,"0","0"
"7657",11,3,2019,4,"F2","CHFU",2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7658",11,3,2019,4,"F3","CHFU",2,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7659",11,3,2019,4,"F4","CHFU",3,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7660",11,3,2019,4,"F5","CHFU",2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7661",11,3,2019,4,"F6","CHFU",4,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7662",11,3,2019,5,"A1","CHFU",9,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7663",11,3,2019,5,"A2","CHFU",14,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7664",11,3,2019,5,"A3","CHFU",3,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7665",11,3,2019,5,"A4","CHFU",11,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,"0","0"
"7666",11,3,2019,5,"A5","CHFU",2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,304,"0","0"
"7667",11,3,2019,5,"A6","CHFU",3,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7668",11,3,2019,5,"B1","CHFU",8,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1000,"0","0"
"7669",11,3,2019,5,"B2","CHFU",11,0,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7670",11,3,2019,5,"B3","CHFU",3,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,684,"0","0"
"7671",11,3,2019,5,"B4","CHFU",4,0,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7672",11,3,2019,5,"B5","CHFU",7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7673",11,3,2019,5,"B6","CHFU",5,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7674",11,3,2019,5,"C1","CHFU",13,0,2,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7675",11,3,2019,5,"C2","CHFU",9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"7676",11,3,2019,5,"C3","CHFU",5,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
